element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
W,3,146.4433,0.0010,146.4433,0.0005,25,,,29245.28,97531.10,5d4,1F,3,,,3,,,L10405,
W,3,146.4525,0.0010,146.4525,0.0005,40,,,23080.82,91362.35,5d3.(4P).6s,5P,1,5d3.(2P).6p,3P*,2,,,L10405,
W,3,146.4846,0.0010,146.4846,0.0005,35,,,39344.94,107611.49,,,2,,,2,,,L10405,
W,3,146.4981,0.0010,146.4982,0.0005,50,,,29800.86,98061.07,5d3.(2P).6s,3P,2,,,2,,,L10405,
W,3,146.5630,0.0010,146.5632,0.0005,250,,,19632.05,87862.02,5d3.(4F).6s,5F,5,,,5,,,L10405,
W,3,146.6160,0.0010,146.6161,0.0005,50,,,29855.75,98061.07,5d3.(2P).6s,3P,1,,,2,,,L10405,
W,3,146.6850,0.0010,146.6850,0.0005,50,,,12881.03,81054.33,5d4,3P2,1,,,1,,,L10405,
W,3,146.6926,0.0010,146.6921,0.0005,50*,,,28391.09,96561.09,5d3.(4F).6s,3F,3,,,2,,,L10405,
W,3,146.6926,0.0010,146.6932,0.0005,50*,,,27252.53,95422.00,5d3.(4P).6s,5P,3,5d2.(3F).6s.6p.(3P*),5D*,3,,,L10405,
W,3,146.6989,0.0010,146.6992,0.0005,100,,,28977.44,97144.15,5d3.(2H).6s,3H,4,,,4,,,L10405,
W,3,146.7142,0.0010,146.7143,0.0005,35,,,36904.37,105064.05,5d3.(2H).6s,3H,5,5d2.(3F).6s.6p.(1P*),3G*,4,,,L10405,
W,3,146.7436,0.0010,146.7443,0.0005,350,,,16723.24,84869.01,5d4,3H,5,5d3.(2G).6p,3F*,4,,,L10405,
W,3,146.7748,0.0010,146.7749,0.0005,250,,,12427.09,80558.62,5d3.(4F).6s,5F,2,,,3,,,L10405,
W,4,146.7939,0.0010,146.7939,0.0005,200,,,35093.78,103216.51,5d2.(3F).6s,4F,5/2,5d2.(3F).6p,4D*,5/2,,,L6352,
W,6,146.7958,0.0010,146.7959,0.0005,1000,,,79431.3,147553.1,6s,2S,1/2,6p,2P*,1/2,,,L4597,
W,3,146.8076,0.0010,146.8074,0.0005,50,,,20696.62,88813.10,5d4,3D,2,,,3,,,L10405,
W,3,146.8132,0.0010,146.8137,0.0005,400,,,7686.68,75800.20,5d4,5D,4,,,5,,,L10405,
W,3,146.8358,0.0010,146.8358,0.0005,100,,,13992.14,82095.43,5d4,3F2,2,5d2.(3F).6s.6p.(3P*),5F*,1,,,L10405,
W,4,146.8424,0.0010,146.8426,0.0005,350,,,17189.88,85289.99,5d3,4P,5/2,5d2.(3F).6p,4G*,5/2,,,L6352,
W,3,146.8852,0.0010,146.8852,0.0005,100,,,14899.80,82980.19,5d4,3F2,3,5d3.(2G).6p,3F*,2,,,L10405,
W,3,146.9262,0.0010,146.9262,0.0005,50,,,36226.46,104287.86,,,3,,,2,,,L10405,
W,4,147.0235,0.0010,147.0239,0.0005,200,,,45516.94,113533.11,5d2.(3P).6s,4P,1/2,5d2.(3P).6p,4P*,3/2,,,L6352,
W,3,147.0641,0.0010,147.0644,0.0005,250,,,20432.53,88429.94,5d4,3G,4,,,3,,,L10405,
W,3,147.0744,0.0010,147.0741,0.0005,50*,,,31821.76,99814.69,5d3.(2G).6s,3G,3,,,2,,,L10405,
W,3,147.0744,0.0010,147.0749,0.0005,50*,,,24097.14,92089.69,5d4,3D,1,,,0,,,L10405,
W,3,147.1129,0.0010,147.1133,0.0005,50,,,33972.34,101947.18,,,2,5d3.(2D1).6p,3F*,2,,,L10405,
W,3,147.1355,0.0010,147.1360,0.0005,400,,,4461.19,72425.51,5d4,5D,2,5d3.(4F).6p,5D*,1,,,L10405,
W,3,147.1841,0.0010,147.1840,0.0005,40,,,15038.04,82980.19,5d3.(4F).6s,5F,3,5d3.(2G).6p,3F*,2,,,L10405,
W,3,147.2227,0.0010,147.2229,0.0005,20,,,39344.94,107269.17,,,2,,,3,,,L10405,
W,3,147.2613,0.0010,147.2617,0.0005,500,,,25963.79,93870.12,5d4,1I,6,5d3.(2H).6p,1I*,6,,,L10405,
W,3,147.2707,0.0010,147.2710,0.0005,50,,,14899.80,82801.82,5d4,3F2,3,,,2,,,L10405,
W,3,147.2775,0.0010,147.2779,0.0005,40,,,29245.28,97144.15,5d4,1F,3,,,4,,,L10405,
W,3,147.2858,0.0010,147.2860,0.0005,50,,,18376.40,86271.52,5d4,3F2,4,,,4,,,L10405,
W,3,147.3076,0.0010,147.3077,0.0005,50,,,22212.08,90097.20,5d4,3D,3,,,3,,,L10405,
