element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Al,3,371.3123,371.3123,0.0010,11,2.27e+08,A+,143713.50,170637.35,2p6.4p,2P*,3/2,2p6.5s,2S,1/2,,c32,L277,
Al,4,372.592,372.599,0.010,300,,,825739.6,852570.5,2s2.2p5.(2P*<3/2>).4p,2[3/2],2,2s2.2p5.(2P*<3/2>).4d,2[3/2]*,2,,,L2829,
Al,2,373.1952,373.1954,0.0010,10,4.95e+06,C+,105427.52,132215.517,3s.4p,3P*,0,3s.6s,3S,1,,"T6298c4,LS",L4575,
Al,2,373.3908,373.3903,0.0010,20,1.48e+07,C+,105441.50,132215.517,3s.4p,3P*,1,3s.6s,3S,1,,"T6298c4,LS",L4575,
Al,2,373.4567,373.4522,0.0010,3,,,121483.50,148253.08,3s.4d,3D,3,3s.11f,3F*,4,,,L3471,
Al,2,373.4715,373.4658,0.0010,2*,,,121483.92,148252.52,3s.4d,3D,2,3s.11f,3F*,3,,,L3471,
Al,2,373.4715,373.4726,0.0010,2*,,,121484.252,148252.37,3s.4d,3D,1,3s.11f,3F*,2,,,L3471,
Al,2,373.8015,373.8012,0.0010,50,2.46e+07,C+,105470.93,132215.517,3s.4p,3P*,2,3s.6s,3S,1,,"T6298c4,LS",L4575,
Al,2,375.310,375.3002,0.0010,2,,,121366.725,148004.49,3s.5s,1S,0,3s.12p,1P*,1,,,L3471,
Al,4,380.581,380.585,0.010,10,,,825739.6,852007.5,2s2.2p5.(2P*<3/2>).4p,2[3/2],2,2s2.2p5.(2P*<3/2>).4d,2[1/2]*,1,,,L2829,
Al,2,384.2037,384.2016,0.0010,6,,,121483.50,147504.12,3s.4d,3D,3,3s.10f,3F*,4,,,L3471,
Al,2,384.2213,384.2204,0.0010,4,,,121483.92,147503.27,3s.4d,3D,2,3s.10f,3F*,3,,,L3471,
Al,2,384.2317,384.2328,0.0010,2,,,121484.252,147502.76,3s.4d,3D,1,3s.10f,3F*,2,,,L3471,
Al,2,385.933,385.9299,0.0010,6,,,121366.725,147270.82,3s.5s,1S,0,3s.11p,1P*,1,,,L3471,
Al,2,386.6160,386.6168,0.0010,8,4.26e+07,B,106920.56,132778.633,3s.4p,1P*,1,3s.6s,1S,0,,T6533,L4575,
Al,2,390.0675,390.0675,0.0010,100,4.8e+05,E,59852.02,85481.35,3s.3p,1P*,1,3p2,1D,2,,T6298c4,L4575,
Al,1,393.1996,393.19962,0.00010,5,,,42237.783,67662.959,3s2.4d,2D,5/2,3s.3p.(3P*).3d,2D*,5/2,,,L4737,
Al,1,393.5677,393.56789,0.00010,4,,,42233.742,67635.128,3s2.4d,2D,3/2,3s.3p.(3P*).3d,2D*,3/2,,,L4737,
Al,1,394.40058,394.40060,0.00010,24g,4.99e+07,B+,0.000,25347.756,3s2.3p,2P*,1/2,3s2.4s,2S,1/2,,"c40,T7070",L4737,
Al,1,396.15200,396.15201,0.00010,26g,9.85e+07,B+,112.061,25347.756,3s2.3p,2P*,3/2,3s2.4s,2S,1/2,,c40,L4737,
Al,3,398.014,398.0097,0.0010,5d*,2.33e+07,A+,188877.57,213995.48,2p6.5d,2D,5/2,2p6.8f,2F*,7/2,,c32,L277,
Al,3,398.014,398.0200,0.0010,5d*,2.17e+07,A,188878.22,213995.48,2p6.5d,2D,3/2,2p6.8f,2F*,5/2,,c32,L277,
Al,2,399.5838,399.5837,0.0010,40,7.05e+06,C,121483.50,146502.47,3s.4d,3D,3,3s.9f,3F*,4,,"T6298c4,LS",L4575,
Al,2,399.6075,399.6074,0.0010,10,7.85e+05,E,121483.50,146500.99,3s.4d,3D,3,3s.9f,3F*,3,,"T6298c4,LS",L3471,
Al,2,399.6143,399.6141,0.0010,30,6.26e+06,D,121483.92,146500.99,3s.4d,3D,2,3s.9f,3F*,3,,"T6298c4,LS",L4575,
Al,2,399.6182,399.6194,0.0010,5,,,121484.252,146500.99,3s.4d,3D,1,3s.9f,3F*,3,,,L3471,
Al,2,399.6323,399.6315,0.0010,5,1.10e+06,E,121483.92,146499.90,3s.4d,3D,2,3s.9f,3F*,2,,"T6298c4,LS",L3471,
Al,2,399.6370,399.6368,0.0010,20,5.91e+06,D,121484.252,146499.90,3s.4d,3D,1,3s.9f,3F*,2,,"T6298c4,LS",L4575,
Al,3,399.8164,399.8167,0.0010,2,3.11e+05,A,170637.35,195641.74,2p6.5s,2S,1/2,2p6.6p,2P*,3/2,,c32,L277,
Al,3,400.1376,400.1371,0.0010,1,3.59e+05,A,170637.35,195621.72,2p6.5s,2S,1/2,2p6.6p,2P*,1/2,,c32,L277,
Al,2,400.57,400.5748,0.0010,2,,,124794.13,149751.2,3s.4d,1D,2,3s.16p,1P*,1,,,L3471,
Al,2,400.958,400.9584,0.0010,2,,,121366.725,146299.92,3s.5s,1S,0,3s.10p,1P*,1,,,L3471,
Al,2,402.65,402.6318,0.0010,20,1.16e+07,C+,110089.83,134919.40,3s.3d,1D,2,3s.6p,1P*,1,,T6533,L3471,
Al,2,405.68,405.6795,0.0010,2,,,124794.13,149437.17,3s.4d,1D,2,3s.15p,1P*,1,,,L3471,
Al,3,408.2450,408.2452,0.0010,5,1.78e+07,A,178433.43,202921.60,2p6.5p,2P*,1/2,2p6.7s,2S,1/2,,c32,L277,
Al,3,408.8611,408.8611,0.0010,6,3.55e+07,A,178470.32,202921.60,2p6.5p,2P*,3/2,2p6.7s,2S,1/2,,c32,L277,
Al,3,414.237,414.2343,0.0010,5d*,,,189876.10,214010.22,2p6.5f,2F*,5/2,2p6.8g,2G,7/2,,,L277,
Al,3,414.237,414.2398,0.0010,5d*,,,189876.42,214010.22,2p6.5f,2F*,7/2,2p6.8g,2G,9/2,,,L277,
Al,3,414.9915,414.9913,0.0010,12,2.05e+08,A+,165786.32,189876.42,2p6.4d,2D,5/2,2p6.5f,2F*,7/2,,c32,L277,
Al,3,415.0173,415.0173,0.0010,12,1.91e+08,A+,165787.51,189876.10,2p6.4d,2D,3/2,2p6.5f,2F*,5/2,,c32,L277,
Al,4,419.041,419.041,0.010,10,,,801882.3,825739.6,2s2.2p5.(2P*<3/2>).4s,2[3/2]*,2,2s2.2p5.(2P*<3/2>).4p,2[3/2],2,,,L2829,
Al,2,422.6813,422.6816,0.0010,50,9.37e+06,C+,121483.50,145135.31,3s.4d,3D,3,3s.8f,3F*,4,,"T6298c4,LS",L4575,
Al,2,422.6918,422.6891,0.0010,2,,,121483.92,145135.31,3s.4d,3D,2,3s.8f,3F*,4,,,L3515,
Al,2,422.7420,422.7420,0.0010,10,1.04e+06,D,121483.50,145131.93,3s.4d,3D,3,3s.8f,3F*,3,,"T6298c4,LS",L3515,
Al,2,422.7492,422.7495,0.0010,50,8.31e+06,C+,121483.92,145131.93,3s.4d,3D,2,3s.8f,3F*,3,,"T6298c4,LS",L4575,
Al,2,422.7545,422.7554,0.0010,5,,,121484.252,145131.93,3s.4d,3D,1,3s.8f,3F*,3,,,L3515,
Al,2,422.7875,422.7853,0.0010,2,4.11e+04,E,121483.50,145129.51,3s.4d,3D,3,3s.8f,3F*,2,,"T6298c4,LS",L3515,
Al,2,422.7945,422.7928,0.0010,5,1.46e+06,D,121483.92,145129.51,3s.4d,3D,2,3s.8f,3F*,2,,"T6298c4,LS",L3515,
Al,2,422.7999,422.7987,0.0010,50,7.85e+06,C,121484.252,145129.51,3s.4d,3D,1,3s.8f,3F*,2,,"T6298c4,LS",L3515,
Al,2,424.0708,424.0700,0.0010,10,,,121366.725,144941.10,3s.5s,1S,0,3s.9p,1P*,1,,,L4575,
Al,1,425.512,425.5188,0.0010,2,,,44168.847,67662.959,3s2.5d,2D,5/2,3s.3p.(3P*).3d,2D*,5/2,,,L3514,
Al,2,428.297,428.2960,0.0010,2,,,124794.13,148135.9,3s.4d,1D,2,3s.11f,1F*,3,,,L3471,
Al,2,430.7203,430.7209,0.0010,5,,,124794.13,148004.49,3s.4d,1D,2,3s.12p,1P*,1,,,L4575,
Al,2,433.20,433.2078,0.0010,2,,,120092.919,143170.04,3s.5s,3S,1,3s.8p,3P*,2,,,L3471,
Al,2,434.6866,434.690+,0.019,2,,,123418.48,146416.9,3s.4f,3F*,2,3s.9g,3G,3,,,L3471c14,
Al,2,434.6897,434.6903,0.0010,5hfs,4.18e+06,D,123418.48,146416.9,3s.4f,3F*,2,3s.9g,3G,3,,"T6298c4,LS",L3471c150,
Al,2,434.6918,434.690+,0.019,3,,,123418.48,146416.9,3s.4f,3F*,2,3s.9g,3G,3,,,L3471c14,
Al,3,435.7562,435.757,0.010,4d,7.40e+06,A+,178433.43,201375.56,2p6.5p,2P*,1/2,2p6.6d,2D,3/2,,c32,L277,
Al,3,436.4642,436.466,0.010,5d,8.67e+06,A+,178470.32,201375.20,2p6.5p,2P*,3/2,2p6.6d,2D,5/2,,c32,L277,
Al,4,437.858,437.857,0.010,10,,,802907.5,825739.6,2s2.2p5.(2P*<3/2>).4s,2[3/2]*,1,2s2.2p5.(2P*<3/2>).4p,2[3/2],2,,,L2829,
Al,4,441.138,441.136,0.010,5,,,801882.3,824544.7,2s2.2p5.(2P*<3/2>).4s,2[3/2]*,2,2s2.2p5.(2P*<3/2>).4p,2[5/2],2,,,L2829,
Al,2,443.282,443.2846,0.0010,5,,,124794.13,147346.67,3s.4d,1D,2,3s.10f,1F*,3,,,L3471,
Al,4,443.615,443.626,0.010,7,,,805309.7,827844.9,2s2.2p5.(2P*<1/2>).4s,2[1/2]*,0,2s2.2p5.(2P*<1/2>).4p,2[3/2],1,,,L2829,
Al,2,444.7803,444.7805,0.0010,200,,,124794.13,147270.82,3s.4d,1D,2,3s.11p,1P*,1,,,L4575,
Al,4,446.885,446.894,0.010,20,,,802907.5,825277.9,2s2.2p5.(2P*<3/2>).4s,2[3/2]*,1,2s2.2p5.(2P*<3/2>).4p,2[3/2],1,,,L2829,
Al,3,447.9892,447.989,0.010,12,,,167612.75,189928.49,2p6.4f,2F*,5/2,2p6.5g,2G,7/2,,,L277,
Al,3,447.9968,447.997,0.010,12,,,167613.37,189928.68,2p6.4f,2F*,7/2,2p6.5g,2G,9/2,,,L277,
Al,2,448.9870,448.9870,0.0010,10,,,125869.015,148135.13,3s.5p,1P*,1,3s.11d,1D,2,,,L4575,
Al,4,450.225,450.237,0.010,30,,,806234.9,828439.2,2s2.2p5.(2P*<1/2>).4s,2[1/2]*,1,2s2.2p5.(2P*<1/2>).4p,2[3/2],2,,,L2829,
Al,4,450.374,450.371,0.010,40,,,801882.3,824080.0,2s2.2p5.(2P*<3/2>).4s,2[3/2]*,2,2s2.2p5.(2P*<3/2>).4p,2[5/2],3,,,L2829,
Al,3,451.2564,451.257,0.010,13,2.09e+08,A+,143633.38,165787.51,2p6.4p,2P*,1/2,2p6.4d,2D,3/2,,c32,L277,
Al,3,452.8942,452.894,0.010,11,4.15e+07,A+,143713.50,165787.51,2p6.4p,2P*,3/2,2p6.4d,2D,3/2,,c32,L277,
Al,3,452.9194,452.919,0.010,14,2.49e+08,A+,143713.50,165786.32,2p6.4p,2P*,3/2,2p6.4d,2D,5/2,,c32,L277,
Al,4,454.927,454.925,0.010,5,,,836666.5,858642.0,2s2.2p5.(2P*<1/2>).4p,2[1/2],0,2s2.2p5.(2P*<1/2>).4d,2[3/2]*,1,,,L2829,
Al,2,458.5817,458.5818,0.0010,500,1.00e+07,C+,121483.50,143283.75,3s.4d,3D,3,3s.7f,3F*,4,,"T6298c4,LS",L4575,
Al,2,458.8082,458.8110,0.0010,5,1.12e+06,D,121483.50,143272.86,3s.4d,3D,3,3s.7f,3F*,3,,"T6298c4,LS",L3471,
Al,2,458.8191,458.8199,0.0010,400,8.91e+06,C+,121483.92,143272.86,3s.4d,3D,2,3s.7f,3F*,3,,"T6298c4,LS",L4575,
Al,2,458.9674,458.9680,0.0010,200,1.56e+06,D,121483.92,143265.83,3s.4d,3D,2,3s.7f,3F*,2,,"T6298c4,LS",L4575,
Al,2,458.9742,458.9750,0.0010,300,8.41e+06,C,121484.252,143265.83,3s.4d,3D,1,3s.7f,3F*,2,,"T6298c4,LS",L4575,
Al,2,460.97,460.9864,0.0010,7,,,121483.50,143170.04,3s.4d,3D,3,3s.8p,3P*,2,,,L3471,
Al,4,462.035,462.038,0.010,15,,,802907.5,824544.7,2s2.2p5.(2P*<3/2>).4s,2[3/2]*,1,2s2.2p5.(2P*<3/2>).4p,2[5/2],2,,,L2829,
Al,4,462.606,462.619,0.010,5,,,806234.9,827844.9,2s2.2p5.(2P*<1/2>).4s,2[1/2]*,1,2s2.2p5.(2P*<1/2>).4p,2[3/2],1,,,L2829,
Al,2,462.97,462.9518,0.0010,7,,,121366.725,142961.20,3s.5s,1S,0,3s.8p,1P*,1,,,L3471,
Al,2,463.15,463.158,0.010,5,,,125703.14,147288.0,3s.5p,3P*,0,3s.10d,3D,1,,,L3471,
Al,2,463.32,463.3091,0.0010,5,,,125708.828,147286.65,3s.5p,3P*,1,3s.10d,3D,2,,,L3471,
Al,2,463.5763,463.5760,0.0010,30,,,125721.703,147287.10,3s.5p,3P*,2,3s.10d,3D,3,,,L4575,
Al,2,464.7321,464.7322,0.0010,10,,,125721.703,147233.45,3s.5p,3P*,2,3s.11s,3S,1,,,L4575,
Al,2,464.8611,464.8609,0.0010,400,,,124794.13,146299.92,3s.4d,1D,2,3s.10p,1P*,1,,,L4575,
Al,2,465.30,465.3200,0.0010,2,,,124794.13,146278.70,3s.4d,1D,2,3s.9f,1F*,3,,,L3471,
Al,2,465.505,465.5084,0.0010,2,,,125869.015,147344.89,3s.5p,1P*,1,3s.10d,1D,2,,,L4575,
Al,2,466.3056,466.3046,0.0010,1000,5.81e+07,A+,85481.35,106920.56,3p2,1D,2,3s.4p,1P*,1,,"c47,u24",L4575,
Al,2,466.6800,466.6799,0.0010,400,,,125869.015,147290.98,3s.5p,1P*,1,3s.11s,1S,0,,,L4575,
Al,3,470.1148,470.114,0.010,5,7.67e+06,A+,167612.75,188878.22,2p6.4f,2F*,5/2,2p6.5d,2D,3/2,,c32,L277,
Al,3,470.1412,470.142,0.010,6,7.31e+06,A+,167613.37,188877.57,2p6.4f,2F*,7/2,2p6.5d,2D,5/2,,c32,L277,
Al,2,489.852,489.8431,0.0010,10,,,125703.14,146112.14,3s.5p,3P*,0,3s.10s,3S,1,,,L3471,
Al,2,489.876,489.891,0.010,5,,,125869.015,146276.0,3s.5p,1P*,1,3s.9d,1D,2,,,L4575,
Al,2,489.964,489.9797,0.0010,6,,,125708.828,146112.14,3s.5p,3P*,1,3s.10s,3S,1,,,L3471,
Al,2,490.277,490.2891,0.0010,10,,,125721.703,146112.14,3s.5p,3P*,2,3s.10s,3S,1,,,L3471,
Al,3,490.410,490.403,0.010,5d*,3.51e+07,A+,188877.57,209263.25,2p6.5d,2D,5/2,2p6.7f,2F*,7/2,,c32,L277,
Al,3,490.410,490.419,0.010,5d*,3.27e+07,A+,188878.22,209263.25,2p6.5d,2D,3/2,2p6.7f,2F*,5/2,,c32,L277,
Al,2,491.898,491.914,0.010,6,,,125869.015,146192.1,3s.5p,1P*,1,3s.10s,1S,0,,,L3471,
Al,2,496.210,496.2141,0.0010,6,,,124794.13,144941.10,3s.4d,1D,2,3s.9p,1P*,1,,,L3471,
Al,2,500.097,500.1026,0.0010,6,,,124794.13,144784.45,3s.4d,1D,2,3s.8f,1F*,3,,,L3471,
Al,2,508.502,508.5169,0.0010,8,,,121483.50,141143.05,3s.4d,3D,3,3p.3d,3F*,4,,,L3471,
Al,2,509.365,509.3826,0.0010,5,,,121483.92,141110.06,3s.4d,3D,2,3p.3d,3F*,3,,,L3471,
Al,2,510.034,510.0453,0.0010,3,,,121484.252,141084.89,3s.4d,3D,1,3p.3d,3F*,2,,,L3471,
Al,1,510.7520,510.7517,0.0010,6,,,25347.756,44921.287,3s2.4s,2S,1/2,3s2.7p,2P*,3/2,,,L4737,
Al,1,510.7943,510.7940,0.0010,4,,,25347.756,44919.666,3s2.4s,2S,1/2,3s2.7p,2P*,1/2,,,L4737,
Al,3,515.101,515.097,0.010,5d*,,,189876.10,209284.53,2p6.5f,2F*,5/2,2p6.7g,2G,7/2,,,L277,
Al,3,515.101,515.105,0.010,5d*,,,189876.42,209284.53,2p6.5f,2F*,7/2,2p6.7g,2G,9/2,,,L277,
Al,3,516.389,516.386,0.010,5d*,,,189928.49,209288.46,2p6.5g,2G,7/2,2p6.7h,2H*,9/2,,,L277,
Al,3,516.389,516.391,0.010,5d*,,,189928.68,209288.46,2p6.5g,2G,9/2,2p6.7h,2H*,11/2,,,L277,
Al,3,517.060,517.059,0.010,1d*,,,189928.49,209263.25,2p6.5g,2G,7/2,2p6.7f,2F*,5/2,,,L277,
Al,3,517.060,517.059,0.010,1d*,,,189928.49,209263.25,2p6.5g,2G,7/2,2p6.7f,2F*,7/2,,,L277,
Al,3,526.011,526.011,0.010,3d*,1.32e+05,B+,189876.10,208881.83,2p6.5f,2F*,5/2,2p6.7d,2D,5/2,,c32,L277,
Al,3,526.011,526.011,0.010,3d*,2.77e+06,A,189876.10,208881.83,2p6.5f,2F*,5/2,2p6.7d,2D,3/2,,c32,L277,
Al,2,527.642,527.6395,0.0010,4,,,123418.48,142365.54,3s.4f,3F*,2,3s.7d,3D,1,,,L3471,
Al,2,527.681,527.6902,0.0010,4,,,123420.45,142365.69,3s.4f,3F*,3,3s.7d,3D,2,,,L3471,
Al,2,527.768,527.7632,0.0010,4,,,123423.36,142365.98,3s.4f,3F*,4,3s.7d,3D,3,,,L3471,
Al,2,527.862,527.868,0.010,6,1.11e+06,D,125703.14,144642.0,3s.5p,3P*,0,3s.8d,3D,1,,"T6298c4,LS",L3471,
Al,2,528.0214,528.0216,0.0010,8,1.49e+06,D,125708.828,144642.18,3s.5p,3P*,1,3s.8d,3D,2,,"T6298c4,LS",L4575,
Al,2,528.3735,528.3733,0.0010,100,2.00e+06,C,125721.703,144642.45,3s.5p,3P*,2,3s.8d,3D,3,,"T6298c4,LS",L4575,
Al,2,528.5842,528.5838,0.0010,30,3.28e+06,C,125869.015,144782.23,3s.5p,1P*,1,3s.8d,1D,2,,T6298c4,L4575,
Al,2,531.076,531.0830,0.0010,4,,,125703.14,144527.35,3s.5p,3P*,0,3s.9s,3S,1,,,L3471,
Al,2,531.232,531.2436,0.0010,10,,,125708.828,144527.35,3s.5p,3P*,1,3s.9s,3S,1,,,L3471,
Al,2,531.6075,531.6073,0.0010,15,,,125721.703,144527.35,3s.5p,3P*,2,3s.9s,3S,1,,,L4575,
Al,2,532.461,532.4715,0.0010,8,,,125869.015,144644.14,3s.5p,1P*,1,3s.9s,1S,0,,,L3471,
Al,2,537.184,537.133,0.010,12*,,,121483.50,140095.7,3s.4d,3D,3,3s.7p,3P*,2,,,L3471,
Al,2,537.184,537.254,0.010,12*,,,121483.92,140091.9,3s.4d,3D,2,3s.7p,3P*,1,,,L3471,
Al,2,538.848,538.8682,0.0010,2,1.43e+06,C+,121366.725,139918.98,3s.5s,1S,0,3s.7p,1P*,1,,T6533,L3471,
Al,1,555.7063,555.7059,0.0010,10,2.30e+05,C,25347.756,43337.889,3s2.4s,2S,1/2,3s2.6p,2P*,3/2,,"u36,LS",L4737,
Al,1,555.7948,555.7944,0.0010,8,2.29e+05,C,25347.756,43335.024,3s2.4s,2S,1/2,3s2.6p,2P*,1/2,,"u36,LS",L4737,
Al,2,559.3302,559.330,0.010,800,9.26e+07,A,106920.56,124794.13,3s.4p,1P*,1,3s.4d,1D,2,,T6533,L4575,
Al,2,561.3291,561.329,0.010,100,3.43e+06,C+,124794.13,142604.05,3s.4d,1D,2,3s.7f,1F*,3,,T6533,L4575,
Al,3,569.6603,569.660,0.010,17,8.77e+07,A+,126164.05,143713.50,2p6.4s,2S,1/2,2p6.4p,2P*,3/2,,c32,L277,
Al,3,572.2728,572.273,0.010,16,8.65e+07,A+,126164.05,143633.38,2p6.4s,2S,1/2,2p6.4p,2P*,1/2,,c32,L277,
Al,2,585.362,585.376,0.010,100,1.28e+07,B,121483.50,138561.8,3s.4d,3D,3,3s.6f,3F*,4,,"T6298c4,LS",L3471,
Al,2,586.153,586.177,0.010,80,1.14e+07,B,121483.92,138538.9,3s.4d,3D,2,3s.6f,3F*,3,,"T6298c4,LS",L3471,
Al,2,586.781,586.790,0.010,50,1.07e+07,B,121484.252,138521.4,3s.4d,3D,1,3s.6f,3F*,2,,"T6298c4,LS",L3471,
Al,2,597.1980,597.197,0.010,80,5.81e+06,C+,125869.015,142609.27,3s.5p,1P*,1,3s.7d,1D,2,,T6298c4,L4575,
Al,2,599.970,599.987+,0.005,3,,,125703.14,142365.54,3s.5p,3P*,0,3s.7d,3D,1,,,L3515c14,
Al,2,599.975,599.987,0.010,5hfs,2.07e+06,C,125703.14,142365.54,3s.5p,3P*,0,3s.7d,3D,1,,"T6298c4,LS",L3515c150,
Al,2,599.983,599.987+,0.005,2,,,125703.14,142365.54,3s.5p,3P*,0,3s.7d,3D,1,,,L3515c14,
Al,2,600.118,600.127,0.010,2,,,132778.633,149437.17,3s.6s,1S,0,3s.15p,1P*,1,,,L3471,
Al,2,600.176,600.187,0.010,60,2.79e+06,C,125708.828,142365.69,3s.5p,3P*,1,3s.7d,3D,2,,"T6298c4,LS",L3515,
Al,2,600.188,600.192,0.010,40,1.55e+06,D,125708.828,142365.54,3s.5p,3P*,1,3s.7d,3D,1,,"T6298c4,LS",L3515,
Al,2,600.6410,600.641,0.010,200,3.71e+06,C+,125721.703,142365.98,3s.5p,3P*,2,3s.7d,3D,3,,"T6298c4,LS",L4575,
Al,3,605.521,605.519,0.010,5,8.59e+06,A,188877.57,205387.77,2p6.5d,2D,5/2,2p6.7p,2P*,3/2,,c32,L277,
Al,3,605.984,605.984,0.010,4,9.46e+06,A,188878.22,205375.74,2p6.5d,2D,3/2,2p6.7p,2P*,1/2,,c32,L277,
Al,2,606.1124,606.112,0.010,30,8.38e+06,C,125869.015,142363.06,3s.5p,1P*,1,3s.8s,1S,0,,T6298c4,L4575,
Al,2,606.632,606.636+,0.005,15,,,125703.14,142182.94,3s.5p,3P*,0,3s.8s,3S,1,,,L3515c14,
Al,2,606.637,606.636,0.010,25hfs,8.88e+05,D,125703.14,142182.94,3s.5p,3P*,0,3s.8s,3S,1,,"T6298c4,LS",L3515c150,
Al,2,606.644,606.636+,0.005,10,,,125703.14,142182.94,3s.5p,3P*,0,3s.8s,3S,1,,,L3515c14,
Al,2,606.843,606.845+,0.004,40,,,125708.828,142182.94,3s.5p,3P*,1,3s.8s,3S,1,,,L3515c14,
Al,2,606.847,606.845,0.010,65hfs,2.66e+06,C,125708.828,142182.94,3s.5p,3P*,1,3s.8s,3S,1,,"T6298c4,LS",L3515c150,
Al,2,606.853,606.845+,0.004,25,,,125708.828,142182.94,3s.5p,3P*,1,3s.8s,3S,1,,,L3515c14,
Al,2,607.3198,607.320,0.010,50,4.43e+06,C,125721.703,142182.94,3s.5p,3P*,2,3s.8s,3S,1,,"T6298c4,LS",L4575,
Al,2,618.157,618.16+,0.04,50,,,123418.48,139591.1,3s.4f,3F*,2,3s.6g,3G,3,,,L3515c14,
Al,2,618.163,618.158,0.010,110hfs,2.41e+07,B+,123418.48,139591.1,3s.4f,3F*,2,3s.6g,3G,3,,"T6298c4,LS",L3515c150,
Al,2,618.168,618.16+,0.04,60,,,123418.48,139591.1,3s.4f,3F*,2,3s.6g,3G,3,,,L3515c14,
Al,2,622.618,622.619,0.010,50,6.25e+07,B+,105427.52,121484.252,3s.4p,3P*,0,3s.4d,3D,1,,"T6298c4,LS",L4575,
Al,2,623.1745,623.175,0.010,75,8.40e+07,A,105441.50,121483.92,3s.4p,3P*,1,3s.4d,3D,2,,"T6298c4,LS",L4575,
Al,2,624.336,624.337,0.010,100,1.11e+08,A,105470.93,121483.50,3s.4p,3P*,2,3s.4d,3D,3,,"T6298c4,LS",L3515,
Al,3,630.185,630.179,0.010,2d*,9.42e+06,A,201375.20,217239.31,2p6.6d,2D,5/2,2p6.9f,2F*,7/2,,c32,L277,
Al,3,630.185,630.194,0.010,2d*,8.79e+06,A,201375.56,217239.31,2p6.6d,2D,3/2,2p6.9f,2F*,5/2,,c32,L277,
Al,2,633.5701,633.571,0.010,30,1.53e+07,B,110089.83,125869.015,3s.3d,1D,2,3s.5p,1P*,1,,T6533,L4575,
Al,3,654.312,654.312,0.010,2d*,,,201971.16,217250.17,2p6.6f,2F*,7/2,2p6.9g,2G,9/2,,,L277,
Al,3,654.312,654.312,0.010,2d*,,,201971.16,217250.17,2p6.6f,2F*,7/2,2p6.9g,2G,7/2,,,L277,
Al,3,654.312,654.312,0.010,2d*,,,201971.16,217250.17,2p6.6f,2F*,5/2,2p6.9g,2G,7/2,,,L277,
Al,3,655.618,655.618,0.010,2d*,,,202003.58,217252.15,2p6.6g,2G,7/2,2p6.9h,2H*,9/2,,,L277,
Al,3,655.618,655.618,0.010,2d*,,,202003.58,217252.15,2p6.6g,2G,9/2,2p6.9h,2H*,9/2,,,L277,
Al,3,655.618,655.618,0.010,2d*,,,202003.58,217252.15,2p6.6g,2G,9/2,2p6.9h,2H*,11/2,,,L277,
Al,1,669.6015,669.6018,0.0010,13,1.00e+06,C+,25347.756,40277.883,3s2.4s,2S,1/2,3s2.5p,2P*,3/2,,"u36,LS",L4737,
Al,2,669.639,669.64302,0.00010,2,2.74e+05,C+,120092.919,135022.127,3s.5s,3S,1,3s.6p,3P*,2,,"T6298c4,LS",L3471,
Al,1,669.8673,669.8667,0.0010,11,1.00e+06,C+,25347.756,40271.978,3s2.4s,2S,1/2,3s2.5p,2P*,1/2,,"u36,LS",L4737,
Al,2,669.946,669.93138,0.00010,1,2.73e+05,C,120092.919,135015.701,3s.5s,3S,1,3s.6p,3P*,1,,"T6298c4,LS",L3471,
Al,1,678.52,678.4242,0.0010,1,,,32436.796,[47172.77],3s2.3d,2D,5/2,3s2.10f,2F*,7/2,,,L7415,
Al,2,681.669,681.689,0.010,10,1.20e+07,B,105427.52,120092.919,3s.4p,3P*,0,3s.5s,3S,1,,"T6298c4,LS",L3515,
Al,2,682.348,682.339,0.010,50,3.59e+07,B+,105441.50,120092.919,3s.4p,3P*,1,3s.5s,3S,1,,"T6298c4,LS",L3515,
Al,2,683.714,683.713,0.010,80,5.94e+07,B+,105470.93,120092.919,3s.4p,3P*,2,3s.5s,3S,1,,"T6298c4,LS",L3515,
Al,1,690.64,690.6279,0.0010,3,1.15e+06,C,32436.796,[46912.38],3s2.3d,2D,5/2,3s2.9f,2F*,7/2,,"u36,LS",L7415,
Al,2,691.793,691.793,0.010,10,9.90e+06,B+,124794.13,139245.343,3s.4d,1D,2,3s.6f,1F*,3,,T6533,L3515,
Al,2,691.996,692.034,0.010,1,1.00e+08,A,106920.56,121366.725,3s.4p,1P*,1,3s.5s,1S,0,,T6533,L3471,
Al,2,704.206,704.208,0.010,100,5.78e+07,A+,91274.50,105470.93,3s.4s,3S,1,3s.4p,3P*,2,,c47,L3515,
Al,2,705.660,705.671,0.010,50,5.74e+07,A,91274.50,105441.50,3s.4s,3S,1,3s.4p,3P*,1,,c47,L3515,
Al,2,706.364,706.368,0.010,10,5.73e+07,A,91274.50,105427.52,3s.4s,3S,1,3s.4p,3P*,0,,c47,L3515,
Al,1,708.3968,708.3969,0.0010,5,1.54e+06,C+,32435.453,46547.942,3s2.3d,2D,3/2,3s2.8f,2F*,5/2,,"u36,LS",L4737,
Al,1,708.4644,708.4643,0.0010,6,1.65e+06,C+,32436.796,46547.942,3s2.3d,2D,5/2,3s2.8f,2F*,7/2,,"u36,LS",L4737,
