element,sp_num,obs_wl_air(nm),ritz_wl_air(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Sm,2,440.336,,410,,,,,,,,,,,,,L3475,
Sm,2,440.933,,520,,,,,,,,,,,,,L3475,
Sm,1,441.158,,290,,,,,,,,,,,,,L3475,
Sm,2,441.758,,380,,,,,,,,,,,,,L3475,
Sm,1,441.933,,470,,,,,,,,,,,,,L3475,
Sm,2,442.053,,1500,,,,,,,,,,,,,L3475,
Sm,2,442.114,,960,,,,,,,,,,,,,L3475,
Sm,2,442.434,442.434+,2900,,,3909.62,26505.53,4f6.(7F).6s,8F,13/2,4f6.(7F).6p?,*,11/2,,,L3475,
Sm,1,442.966,,470,,,,,,,,,,,,,L3475,
Sm,2,443.388,,1600,,,,,,,,,,,,,L3475,
Sm,2,443.432,,1800,,,,,,,,,,,,,L3475,
Sm,1,444.181,,530,,,,,,,,,,,,,L3475,
Sm,1,444.228,,440,,,,,,,,,,,,,L3475,
Sm,2,444.426,,710,,,,,,,,,,,,,L3475,
Sm,1,444.515,,710,,,,,,,,,,,,,L3475,
Sm,2,445.273,,1300,,,,,,,,,,,,,L3475,
Sm,1,445.295,,250,,,,,,,,,,,,,L3475,
Sm,2,445.463,,1200,,,,,,,,,,,,,L3475,
Sm,2,445.852,,1000,,,,,,,,,,,,,L3475,
Sm,1,445.929,,250,,,,,,,,,,,,,L3475,
Sm,2,446.734,446.734+,2200,,,5317.56,27695.96,4f6.(7F).6s,6F,11/2,4f5.5d.6s?,*,13/2,,,L3475,
Sm,1,447.089,447.089+,810,,,2273.09,24633.75,4f6.6s2,7F,4,4f5.(6F*).5d.6s2,*,4,,,L3475,
Sm,2,447.243,,470,,,,,,,,,,,,,L3475,
Sm,2,447.302,,620,,,,,,,,,,,,,L3475,
Sm,2,447.866,,740,,,,,,,,,,,,,L3475,
Sm,1,449.911,,370,,,,,,,,,,,,,L3475,
Sm,2,449.948,,370,,,,,,,,,,,,,L3475,
Sm,1,450.338,,240,,,,,,,,,,,,,L3475,
Sm,2,450.505,,180,,,,,,,,,,,,,L3475,
Sm,1,451.133,,120,,,,,,,,,,,,,L3475,
Sm,2,451.183,,560,,,,,,,,,,,,,L3475,
Sm,2,451.509,,440,,,,,,,,,,,,,L3475,
Sm,2,451.963,,880,,,,,,,,,,,,,L3475,
Sm,2,452.304,,440,,,,,,,,,,,,,L3475,
Sm,2,452.391,,650,,,,,,,,,,,,,L3475,
Sm,1,453.380,,290,,,,,,,,,,,,,L3475,
Sm,2,453.651,,270,,,,,,,,,,,,,L3475,
Sm,2,453.795,,710,,,,,,,,,,,,,L3475,
Sm,2,453.853,,150,,,,,,,,,,,,,L3475,
Sm,2,454.019,,290,,,,,,,,,,,,,L3475,
Sm,2,454.206,,380,,,,,,,,,,,,,L3475,
Sm,2,454.395,,810,,,,,,,,,,,,,L3475,
Sm,2,454.483,,100,,,,,,,,,,,,,L3475,
Sm,2,455.266,,410,,,,,,,,,,,,,L3475,
Sm,2,455.445,,270,,,,,,,,,,,,,L3475,
Sm,2,456.043,,240,,,,,,,,,,,,,L3475,
Sm,2,456.621,,470,,,,,,,,,,,,,L3475,
Sm,2,457.769,,590,,,,,,,,,,,,,L3475,
Sm,1,458.158,,290,,,,,,,,,,,,,L3475,
Sm,1,458.173,,440,,,,,,,,,,,,,L3475,
Sm,2,458.483,,560,,,,,,,,,,,,,L3475,
Sm,2,459.182,,290,,,,,,,,,,,,,L3475,
Sm,2,459.354,,380,,,,,,,,,,,,,L3475,
Sm,2,459.529,,560,,,,,,,,,,,,,L3475,
Sm,1,459.674,,240,,,,,,,,,,,,,L3475,
Sm,2,460.418,,220,,,,,,,,,,,,,L3475,
Sm,2,460.651,,290,,,,,,,,,,,,,L3475,
Sm,2,461.544,,290,,,,,,,,,,,,,L3475,
Sm,2,461.569,,470,,,,,,,,,,,,,L3475,
Sm,2,463.021,,150,,,,,,,,,,,,,L3475,
Sm,2,464.224,,880,,,,,,,,,,,,,L3475,
Sm,1,464.540,,290,,,,,,,,,,,,,L3475,
Sm,2,464.668,,290,,,,,,,,,,,,,L3475,
Sm,2,464.816,,240,,,,,,,,,,,,,L3475,
Sm,1,464.949,,380,,,,,,,,,,,,,L3475,
Sm,2,465.513,,150,,,,,,,,,,,,,L3475,
Sm,1,466.356,,290,,,,,,,,,,,,,L3475,
Sm,2,466.940,,740,,,,,,,,,,,,,L3475,
Sm,2,466.965,,620,,,,,,,,,,,,,L3475,
Sm,1,467.075,,470bl,,,,,,,,,,,,,L3475,
Sm,2,467.460,,1100,,,,,,,,,,,,,L3475,
Sm,2,467.691,,680,,,,,,,,,,,,,L3475,
Sm,1,468.155,,210,,,,,,,,,,,,,L3475,
Sm,2,468.718,,370,,,,,,,,,,,,,L3475,
Sm,1,468.873,,370,,,,,,,,,,,,,L3475,
Sm,2,469.363,,130,,,,,,,,,,,,,L3475,
Sm,2,469.934,,120,,,,,,,,,,,,,L3475,
Sm,2,470.440,,530,,,,,,,,,,,,,L3475,
Sm,2,471.306,,270,,,,,,,,,,,,,L3475,
Sm,2,471.526,,130,,,,,,,,,,,,,L3475,
Sm,1,471.610,471.610+,730,,,3125.46,24323.51,4f6.6s2,7F,5,4f6.(7F).6s.6p.(1P*),7D*,5,,,L3475,
Sm,1,471.707,,270,,,,,,,,,,,,,L3475,
Sm,2,471.772,,210,,,,,,,,,,,,,L3475,
Sm,2,471.833,,190,,,,,,,,,,,,,L3475,
Sm,2,471.984,,270,,,,,,,,,,,,,L3475,
Sm,2,472.602,,130,,,,,,,,,,,,,L3475,
Sm,1,472.842,472.843+,770,4.9e+07,,1489.55,22632.30,4f6.6s2,7F,3,4f6.(7F).6s.6p.(1P*),7D*,3,,T7227,L3475,
Sm,2,474.568,,470,,,,,,,,,,,,,L3475,
Sm,1,475.072,,150,,,,,,,,,,,,,L3475,
Sm,1,476.027,476.028+,730,1.3e+07,,811.92,21813.22,4f6.6s2,7F,2,4f6.(7F).6s.6p.(1P*),7D*,2,,T7227,L3475,
Sm,1,477.020,,110,,,,,,,,,,,,,L3475,
Sm,2,477.415,,110,,,,,,,,,,,,,L3475,
Sm,2,477.785,,190,,,,,,,,,,,,,L3475,
Sm,1,478.310,,580,,,,,,,,,,,,,L3475,
Sm,1,478.586,,350,,,,,,,,,,,,,L3475,
Sm,1,478.996,,160,,,,,,,,,,,,,L3475,
Sm,2,479.158,,230,,,,,,,,,,,,,L3475,
Sm,2,481.581,,430,,,,,,,,,,,,,L3475,
Sm,2,482.957,,130,,,,,,,,,,,,,L3475,
Sm,1,484.170,484.170+,970,8.7e+07,,4020.66,24668.79,4f6.6s2,7F,6,4f6.(7F).6s.6p.(1P*),*,5,,T7227,L3475,
Sm,2,484.421,,310,,,,,,,,,,,,,L3475,
Sm,2,484.776,,140,,,,,,,,,,,,,L3475,
Sm,1,484.832,,270,,,,,,,,,,,,,L3475,
Sm,2,485.436,,120,,,,,,,,,,,,,L3475,
Sm,1,488.377,,210,,,,,,,,,,,,,L3475,
Sm,1,488.397,488.398+,730,,,3125.46,23594.84,4f6.6s2,7F,5,4f6.(7F).6s.6p.(1P*),7D*,4,,,L3475,
Sm,1,490.497,,170,,,,,,,,,,,,,L3475,
Sm,1,491.040,,630,,,,,,,,,,,,,L3475,
Sm,2,491.325,,350,,,,,,,,,,,,,L3475,
Sm,1,491.899,,430,,,,,,,,,,,,,L3475,
Sm,1,492.404,,110,,,,,,,,,,,,,L3475,
Sm,2,493.810,,120,,,,,,,,,,,,,L3475,
Sm,2,494.863,,170,,,,,,,,,,,,,L3475,
Sm,2,495.237,,120,,,,,,,,,,,,,L3475,
Sm,2,496.194,,170,,,,,,,,,,,,,L3475,
Sm,1,497.598,,170,,,,,,,,,,,,,L3475,
Sm,2,502.844,,140,,,,,,,,,,,,,L3475,
Sm,1,504.428,,400,,,,,,,,,,,,,L3475,
Sm,2,505.276,,200,,,,,,,,,,,,,L3475,
Sm,2,506.946,,170,,,,,,,,,,,,,L3475,
Sm,1,507.120,,540,,,,,,,,,,,,,L3475,
Sm,2,510.022,,170,,,,,,,,,,,,,L3475,
Sm,2,510.309,,260,,,,,,,,,,,,,L3475,
Sm,2,510.448,,140,,,,,,,,,,,,,L3475,
Sm,2,511.670,,140,,,,,,,,,,,,,L3475,
Sm,1,511.716,,510,,,,,,,,,,,,,L3475,
Sm,1,512.214,,350,,,,,,,,,,,,,L3475,
Sm,2,515.503,,360,,,,,,,,,,,,,L3475,
Sm,1,517.274,,250,,,,,,,,,,,,,L3475,
Sm,1,517.542,,470,,,,,,,,,,,,,L3475,
Sm,1,520.059,,250,,,,,,,,,,,,,L3475,
Sm,1,525.192,,260,,,,,,,,,,,,,L3475,
Sm,1,527.140,,400,,,,,,,,,,,,,L3475,
Sm,1,528.291,,250,,,,,,,,,,,,,L3475,
Sm,1,532.060,,190,,,,,,,,,,,,,L3475,
Sm,1,534.129,,110,,,,,,,,,,,,,L3475,
Sm,1,536.836,,140,,,,,,,,,,,,,L3475,
Sm,1,540.523,,130,,,,,,,,,,,,,L3475,
Sm,1,545.300,,220,,,,,,,,,,,,,L3475,
Sm,1,546.672,,140,,,,,,,,,,,,,L3475,
Sm,1,549.372,,230,,,,,,,,,,,,,L3475,
Sm,1,551.210,,80,,,,,,,,,,,,,L3475,
Sm,1,551.609,,230,,,,,,,,,,,,,L3475,
Sm,1,554.895,,50,,,,,,,,,,,,,L3475,
Sm,1,555.040,,140,,,,,,,,,,,,,L3475,
Sm,1,557.342,,45,,,,,,,,,,,,,L3475,
Sm,1,558.820,,35,,,,,,,,,,,,,L3475,
Sm,2,560.086,,50,,,,,,,,,,,,,L3475,
Sm,1,562.179,,50,,,,,,,,,,,,,L3475,
Sm,1,562.601,,70,,,,,,,,,,,,,L3475,
Sm,1,564.410,,85,,,,,,,,,,,,,L3475,
Sm,1,565.986,,140,,,,,,,,,,,,,L3475,
Sm,1,569.673,,120,,,,,,,,,,,,,L3475,
Sm,1,570.620,,85,,,,,,,,,,,,,L3475,
Sm,1,571.093,,35,,,,,,,,,,,,,L3475,
Sm,1,573.295,,50,,,,,,,,,,,,,L3475,
Sm,2,574.335,,50,,,,,,,,,,,,,L3475,
Sm,2,575.952,,45,,,,,,,,,,,,,L3475,
Sm,1,577.377,,70,,,,,,,,,,,,,L3475,
Sm,1,577.833,,60,,,,,,,,,,,,,L3475,
Sm,1,577.924,,45,,,,,,,,,,,,,L3475,
Sm,2,578.193,,45,,,,,,,,,,,,,L3475,
Sm,2,578.698,,70bl,,,,,,,,,,,,,L3475,
Sm,1,578.838,,60,,,,,,,,,,,,,L3475,
Sm,1,580.052,,60,,,,,,,,,,,,,L3475,
Sm,1,580.284,,65,,,,,,,,,,,,,L3475,
Sm,1,581.489,,45,,,,,,,,,,,,,L3475,
Sm,2,583.102,,45,,,,,,,,,,,,,L3475,
Sm,2,583.637,,45,,,,,,,,,,,,,L3475,
Sm,1,586.078,,35,,,,,,,,,,,,,L3475,
Sm,1,586.779,,65,,,,,,,,,,,,,L3475,
Sm,1,586.861,,45,,,,,,,,,,,,,L3475,
Sm,1,587.106,,35,,,,,,,,,,,,,L3475,
Sm,1,587.421,,50,,,,,,,,,,,,,L3475,
Sm,2,589.739,,45,,,,,,,,,,,,,L3475,
Sm,1,589.896,,50,,,,,,,,,,,,,L3475,
Sm,2,593.890,,35,,,,,,,,,,,,,L3475,
Sm,2,596.571,,65,,,,,,,,,,,,,L3475,
Sm,2,596.882,,35w,,,,,,,,,,,,,L3475,
Sm,1,598.429,,35,,,,,,,,,,,,,L3475,
Sm,1,604.500,,50,,,,,,,,,,,,,L3475,
Sm,1,604.539,,45,,,,,,,,,,,,,L3475,
Sm,1,607.006,,50,,,,,,,,,,,,,L3475,
Sm,1,608.412,,45,,,,,,,,,,,,,L3475,
Sm,1,609.140,,35w,,,,,,,,,,,,,L3475,
Sm,2,611.066,,45,,,,,,,,,,,,,L3475,
Sm,1,615.956,,45w,,,,,,,,,,,,,L3475,
Sm,2,624.676,,45,,,,,,,,,,,,,L3475,
Sm,1,625.654,,45,,,,,,,,,,,,,L3475,
Sm,2,625.666,,45,,,,,,,,,,,,,L3475,
Sm,2,626.728,,100,,,,,,,,,,,,,L3475,
Sm,2,629.182,,50,,,,,,,,,,,,,L3475,
Sm,2,630.706,,35,,,,,,,,,,,,,L3475,
Sm,2,632.747,,70,,,,,,,,,,,,,L3475,
Sm,2,642.664,,45,,,,,,,,,,,,,L3475,
Sm,2,647.234,,45,,,,,,,,,,,,,L3475,
Sm,2,648.452,,35,,,,,,,,,,,,,L3475,
Sm,2,649.867,,35,,,,,,,,,,,,,L3475,
Sm,2,654.276,,50,,,,,,,,,,,,,L3475,
Sm,2,656.931,,140,,,,,,,,,,,,,L3475,
Sm,2,657.067,,35w,,,,,,,,,,,,,L3475,
Sm,2,658.521,,40w,,,,,,,,,,,,,L3475,
Sm,2,658.972,,110,,,,,,,,,,,,,L3475,
Sm,2,660.183,,40,,,,,,,,,,,,,L3475,
Sm,2,660.456,,95,,,,,,,,,,,,,L3475,
Sm,2,663.228,,40w,,,,,,,,,,,,,L3475,
Sm,1,667.151,,50,,,,,,,,,,,,,L3475,
Sm,2,667.921,,70,,,,,,,,,,,,,L3475,
Sm,2,669.355,,70,,,,,,,,,,,,,L3475,
Sm,1,672.307,,40bl,,,,,,,,,,,,,L3475,
Sm,2,673.184,,120bl,,,,,,,,,,,,,L3475,
Sm,2,673.406,,70bl,,,,,,,,,,,,,L3475,
Sm,2,673.481,,40bl,,,,,,,,,,,,,L3475,
Sm,2,674.147,,55,,,,,,,,,,,,,L3475,
Sm,2,677.861,,40w,,,,,,,,,,,,,L3475,
Sm,2,679.000,,60,,,,,,,,,,,,,L3475,
Sm,2,679.420,,95,,,,,,,,,,,,,L3475,
Sm,2,684.471,,55,,,,,,,,,,,,,L3475,
Sm,2,685.603,,75,,,,,,,,,,,,,L3475,
Sm,1,686.093,,120,,,,,,,,,,,,,L3475,
Sm,2,686.282,,40,,,,,,,,,,,,,L3475,
Sm,2,695.051,,30,,,,,,,,,,,,,L3475,
Sm,2,695.529,,120,,,,,,,,,,,,,L3475,
Sm,2,702.044,,90,,,,,,,,,,,,,L3475,
Sm,2,703.673,,13,,,,,,,,,,,,,L3475,
Sm,2,703.922,,90,,,,,,,,,,,,,L3475,
Sm,2,704.224,,90,,,,,,,,,,,,,L3475,
Sm,2,704.915,,13,,,,,,,,,,,,,L3475,
Sm,2,705.152,,90,,,,,,,,,,,,,L3475,
Sm,2,705.497,,16,,,,,,,,,,,,,L3475,
Sm,1,707.467,,19,,,,,,,,,,,,,L3475,
Sm,2,708.237,,90,,,,,,,,,,,,,L3475,
Sm,2,708.552,,40bl,,,,,,,,,,,,,L3475,
Sm,1,708.830,,26,,,,,,,,,,,,,L3475,
Sm,1,709.116,,16,,,,,,,,,,,,,L3475,
Sm,1,709.550,,30,,,,,,,,,,,,,L3475,
Sm,1,709.633,,16,,,,,,,,,,,,,L3475,
Sm,1,710.454,,30,,,,,,,,,,,,,L3475,
Sm,1,710.623,,19,,,,,,,,,,,,,L3475,
Sm,1,711.596,,26,,,,,,,,,,,,,L3475,
Sm,2,711.751,,23,,,,,,,,,,,,,L3475,
Sm,2,711.981,,26w,,,,,,,,,,,,,L3475,
Sm,2,712.240,,12,,,,,,,,,,,,,L3475,
Sm,2,712.511,,23w,,,,,,,,,,,,,L3475,
Sm,1,713.180,,13,,,,,,,,,,,,,L3475,
Sm,1,713.601,,10,,,,,,,,,,,,,L3475,
Sm,2,713.939,,12,,,,,,,,,,,,,L3475,
Sm,2,714.398,,40bl,,,,,,,,,,,,,L3475,
Sm,2,714.960,,85bl,,,,,,,,,,,,,L3475,
Sm,1,717.267,,10,,,,,,,,,,,,,L3475,
Sm,2,718.957,,10,,,,,,,,,,,,,L3475,
Sm,1,721.095,,9,,,,,,,,,,,,,L3475,
Sm,1,721.382,,23,,,,,,,,,,,,,L3475,
Sm,2,721.809,,26bl,,,,,,,,,,,,,L3475,
Sm,1,722.007,,13,,,,,,,,,,,,,L3475,
Sm,2,723.702,,13,,,,,,,,,,,,,L3475,
Sm,2,724.090,,60,,,,,,,,,,,,,L3475,
Sm,2,725.711,,9,,,,,,,,,,,,,L3475,
Sm,2,726.152,,9bl,,,,,,,,,,,,,L3475,
Sm,1,727.925,,13,,,,,,,,,,,,,L3475,
Sm,2,728.147,,26,,,,,,,,,,,,,L3475,
Sm,1,728.221,,8,,,,,,,,,,,,,L3475,
Sm,2,728.333,,19,,,,,,,,,,,,,L3475,
Sm,2,728.892,,16,,,,,,,,,,,,,L3475,
Sm,1,729.023,,13,,,,,,,,,,,,,L3475,
Sm,2,730.072,,26w,,,,,,,,,,,,,L3475,
Sm,2,732.708,,13,,,,,,,,,,,,,L3475,
Sm,1,733.265,,13,,,,,,,,,,,,,L3475,
Sm,1,733.804,,8,,,,,,,,,,,,,L3475,
Sm,1,734.730,,26,,,,,,,,,,,,,L3475,
Sm,2,737.669,,26,,,,,,,,,,,,,L3475,
Sm,2,739.398,,13,,,,,,,,,,,,,L3475,
Sm,1,744.456,,30,,,,,,,,,,,,,L3475,
Sm,1,744.541,,26,,,,,,,,,,,,,L3475,
Sm,2,745.303,,26bl,,,,,,,,,,,,,L3475,
Sm,1,747.076,,13,,,,,,,,,,,,,L3475,
Sm,2,748.199,,26,,,,,,,,,,,,,L3475,
Sm,2,750.239,,23w,,,,,,,,,,,,,L3475,
Sm,2,751.700,,10w,,,,,,,,,,,,,L3475,
Sm,2,754.142,,23w,,,,,,,,,,,,,L3475,
Sm,1,754.474,,9,,,,,,,,,,,,,L3475,
Sm,1,754.657,,10,,,,,,,,,,,,,L3475,
Sm,2,756.003,,12w,,,,,,,,,,,,,L3475,
Sm,2,756.294,,19,,,,,,,,,,,,,L3475,
Sm,2,757.095,,23,,,,,,,,,,,,,L3475,
Sm,2,757.229,,23,,,,,,,,,,,,,L3475,
Sm,2,757.809,,19,,,,,,,,,,,,,L3475,
Sm,2,758.585,,30,,,,,,,,,,,,,L3475,
Sm,2,758.831,,23,,,,,,,,,,,,,L3475,
Sm,1,759.801,,10,,,,,,,,,,,,,L3475,
Sm,2,760.748,,23bl,,,,,,,,,,,,,L3475,
Sm,2,761.394,,12,,,,,,,,,,,,,L3475,
Sm,2,763.177,,10w,,,,,,,,,,,,,L3475,
Sm,2,763.794,,23,,,,,,,,,,,,,L3475,
Sm,2,764.509,,45,,,,,,,,,,,,,L3475,
Sm,1,764.582,,12,,,,,,,,,,,,,L3475,
Sm,2,764.802,,19,,,,,,,,,,,,,L3475,
Sm,2,765.578,,10,,,,,,,,,,,,,L3475,
Sm,2,766.720,,19,,,,,,,,,,,,,L3475,
Sm,2,767.249,,8,,,,,,,,,,,,,L3475,
Sm,2,767.879,,10w,,,,,,,,,,,,,L3475,
Sm,1,769.578,,10w,,,,,,,,,,,,,L3475,
Sm,2,771.204,,23,,,,,,,,,,,,,L3475,
Sm,2,772.856,,30,,,,,,,,,,,,,L3475,
Sm,2,773.626,,30,,,,,,,,,,,,,L3475,
Sm,2,774.930,,30,,,,,,,,,,,,,L3475,
Sm,2,775.520,,23,,,,,,,,,,,,,L3475,
Sm,1,779.450,,10,,,,,,,,,,,,,L3475,
Sm,1,780.154,,10,,,,,,,,,,,,,L3475,
Sm,2,781.275,,8w,,,,,,,,,,,,,L3475,
Sm,2,782.015,,16,,,,,,,,,,,,,L3475,
Sm,2,783.140,,10,,,,,,,,,,,,,L3475,
Sm,2,783.508,,40w,,,,,,,,,,,,,L3475,
Sm,2,783.727,,26,,,,,,,,,,,,,L3475,
Sm,2,784.482,,10,,,,,,,,,,,,,L3475,
Sm,1,785.953,,6,,,,,,,,,,,,,L3475,
Sm,2,786.365,,19,,,,,,,,,,,,,L3475,
Sm,2,788.001,,10w,,,,,,,,,,,,,L3475,
Sm,1,789.596,,16,,,,,,,,,,,,,L3475,
Sm,2,791.496,,26,,,,,,,,,,,,,L3475,
Sm,2,792.814,,90,,,,,,,,,,,,,L3475,
Sm,1,793.192,,9,,,,,,,,,,,,,L3475,
Sm,2,793.709,,19,,,,,,,,,,,,,L3475,
Sm,2,794.812,,16,,,,,,,,,,,,,L3475,
Sm,2,800.161,,19w,,,,,,,,,,,,,L3475,
Sm,2,801.492,,19w,,,,,,,,,,,,,L3475,
Sm,2,802.512,,23,,,,,,,,,,,,,L3475,
Sm,2,802.632,,23w,,,,,,,,,,,,,L3475,
Sm,2,803.203,,16,,,,,,,,,,,,,L3475,
Sm,2,804.870,,40,,,,,,,,,,,,,L3475,
Sm,1,806.516,,16,,,,,,,,,,,,,L3475,
Sm,2,806.846,,45,,,,,,,,,,,,,L3475,
Sm,2,811.716,,9w,,,,,,,,,,,,,L3475,
Sm,2,812.512,,9,,,,,,,,,,,,,L3475,
Sm,2,816.182,,26,,,,,,,,,,,,,L3475,
Sm,2,819.550,,19w,,,,,,,,,,,,,L3475,
Sm,2,820.630,,6,,,,,,,,,,,,,L3475,
Sm,2,821.876,,26w,,,,,,,,,,,,,L3475,
Sm,1,823.033,,9,,,,,,,,,,,,,L3475,
Sm,2,824.098,,16,,,,,,,,,,,,,L3475,
Sm,2,828.926,,19w,,,,,,,,,,,,,L3475,
Sm,2,830.088,,10,,,,,,,,,,,,,L3475,
Sm,2,830.579,,40w,,,,,,,,,,,,,L3475,
Sm,1,831.545,,10,,,,,,,,,,,,,L3475,
Sm,2,834.868,,19w,,,,,,,,,,,,,L3475,
Sm,1,838.371,,19,,,,,,,,,,,,,L3475,
Sm,2,838.777,,19,,,,,,,,,,,,,L3475,
Sm,2,843.264,,30w,,,,,,,,,,,,,L3475,
Sm,2,847.354,,19w,,,,,,,,,,,,,L3475,
Sm,2,848.599,,45w,,,,,,,,,,,,,L3475,
Sm,2,851.090,,30w,,,,,,,,,,,,,L3475,
Sm,2,854.322,,23,,,,,,,,,,,,,L3475,
Sm,2,861.703,,23w,,,,,,,,,,,,,L3475,
Sm,2,863.282,,23w,,,,,,,,,,,,,L3475,
Sm,2,867.781,,12w,,,,,,,,,,,,,L3475,
Sm,2,870.632,,13,,,,,,,,,,,,,L3475,
Sm,2,870.843,,45w,,,,,,,,,,,,,L3475,
Sm,2,871.789,,30w,,,,,,,,,,,,,L3475,
Sm,2,875.828,,30w,,,,,,,,,,,,,L3475,
Sm,2,878.059,,16w,,,,,,,,,,,,,L3475,
Sm,2,878.883,,23w,,,,,,,,,,,,,L3475,
Sm,2,885.976,,26,,,,,,,,,,,,,L3475,
Sm,2,891.366,,95,,,,,,,,,,,,,L3475,

