element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Mg,1,943.2764,943.2764,0.0010,19,1.81e+06,C+,47844.414,58442.853,3s.4p,3P*,1,3s.6d,3D,2,,"T6298c72,LS",L6095,
Mg,1,943.8783,943.8783,0.0010,20,2.41e+06,C+,47851.162,58442.843,3s.4p,3P*,2,3s.6d,3D,3,,"T6298c72,LS",L6095,
Mg,1,950.2454,950.2451,0.0010,8,,,47957.045,58477.760,3s.3d,3D,3,3s.7p,3P*,2,,,L6095,
Mg,1,950.3108,950.3103,0.0010,7,,,47957.027,58477.020,3s.3d,3D,2,3s.7p,3P*,1,,,L6095,
Mg,1,950.3433,950.3430,0.0010,5,,,47957.058,58476.689,3s.3d,3D,1,3s.7p,3P*,0,,,L6095,
Mg,2,963.1888,963.1891,0.0010,12,4.21e+07,A,93310.59,103689.92,2p6.4d,2D,5/2,2p6.5f,2F*,7/2,,"c31,T6870",L7414,
Mg,2,963.2435,963.2430,0.0010,11,3.93e+07,A,93311.11,103689.86,2p6.4d,2D,3/2,2p6.5f,2F*,5/2,,"c31,T6870",L7414,
Mg,1,964.953,964.9508,0.0010,28,,,49346.729,59707.11,3s.4p,1P*,1,3s.9s,1S,0,,,L4832,
Mg,1,966.554,966.5479,0.0010,15,2.44e+05,C+,49346.729,59689.991,3s.4p,1P*,1,3s.8d,1D,2,,T5539,L4832,
Mg,1,998.320,998.3188,0.0010,15,1.57e+05,E,47841.119,57855.214,3s.4p,3P*,0,3s.7s,3S,1,,"T6298c72,LS",L6095,
Mg,1,998.6475,998.6474,0.0010,17,4.70e+05,D,47844.414,57855.214,3s.4p,3P*,1,3s.7s,3S,1,,"T6298c72,LS",L6095,
Mg,1,999.3209,999.3210,0.0010,18,7.81e+05,D,47851.162,57855.214,3s.4p,3P*,2,3s.7s,3S,1,,"T6298c72,LS",L6095,
Mg,2,1009.2160,1009.209,0.010,14*,,,93799.63,103705.66,2p6.4f,2F*,5/2,2p6.5g,2G,7/2,,,L7414,
Mg,2,1009.2160,1009.222,0.010,14*,,,93799.75,103705.66,2p6.4f,2F*,7/2,2p6.5g,2G,9/2,,,L7414,
Mg,1,1029.929,1029.924,0.010,5,5.28e+05,C,49346.729,59053.52,3s.4p,1P*,1,3s.8s,1S,0,,T5539,L4832,
Mg,1,1031.2531,1031.2524,0.0010,12,2.33e+05,C+,49346.729,59041.019,3s.4p,1P*,1,3s.7d,1D,2,,T5539,L4832,
Mg,2,1039.1761,1039.176,0.010,5,1.06e+06,A,93799.63,103420.00,2p6.4f,2F*,5/2,2p6.5d,2D,3/2,,c31,L7414,
Mg,2,1039.2231,1039.222,0.010,6,1.00e+06,A,93799.75,103419.70,2p6.4f,2F*,7/2,2p6.5d,2D,5/2,,c31,L7414,
Mg,1,1081.1084,1081.1076,0.0010,35,5.95e+06,B,47957.027,57204.267,3s.3d,3D,2,3s.5f,3F*,3,,"T6298c72,LS",L6095,
Mg,2,1091.4231,1091.424,0.010,11,1.52e+07,A,71490.19,80650.02,2p6.3d,2D,5/2,2p6.4p,2P*,3/2,,"c31,T6870,c23",L7414,
Mg,2,1091.5270,1091.528,0.010,7,1.69e+06,A,71491.06,80650.02,2p6.3d,2D,3/2,2p6.4p,2P*,3/2,,"c31,T6870,c23",L7414,
Mg,2,1095.1779,1095.177,0.010,10,1.68e+07,A,71491.06,80619.50,2p6.3d,2D,3/2,2p6.4p,2P*,1/2,,"c31,T6870,c23",L7414,
Mg,1,1095.3320,1095.3320,0.0010,25,2.54e+06,C+,47841.119,56968.271,3s.4p,3P*,0,3s.5d,3D,1,,"T6298c72,LS",L6095,
Mg,1,1095.7304,1095.7304,0.0010,27,3.43e+06,B,47844.414,56968.248,3s.4p,3P*,1,3s.5d,3D,2,,"T6298c72,LS",L6095,
Mg,1,1096.5450,1096.5450,0.0010,28,4.55e+06,B,47851.162,56968.218,3s.4p,3P*,2,3s.5d,3D,3,,"T6298c72,LS",L6095,
Mg,1,1103.2103,1103.2095,0.0010,15,1.73e+05,C,47957.045,57019.025,3s.3d,3D,3,3s.6p,3P*,2,,"T6298c72,LS",L6095,
Mg,1,1103.3662,1103.3657,0.0010,14,1.54e+05,D+,47957.027,57017.724,3s.3d,3D,2,3s.6p,3P*,1,,"T6298c72,LS",L6095,
Mg,1,1103.451,1103.4481,0.0010,4,2.05e+05,D,47957.058,57017.078,3s.3d,3D,1,3s.6p,3P*,0,,"T6298c72,LS",L4832,
Mg,2,1125.5907,1125.593,0.010,70,7.20e+06,A,103419.70,112301.47,2p6.5d,2D,5/2,2p6.7f,2F*,7/2,,c31,L6692,
Mg,2,1125.6314,1125.632,0.010,50,6.71e+06,A,103420.00,112301.47,2p6.5d,2D,3/2,2p6.7f,2F*,5/2,,c31,L6692,
Mg,2,1147.7359,1147.739,0.010,4,1.16e+06,B+,105622.34,114332.74,2p6.6p,2P*,1/2,2p6.8d,2D,3/2,,c31,L6692,
Mg,2,1148.7197,1148.720,0.010,6,1.38e+06,B+,105629.72,114332.68,2p6.6p,2P*,3/2,2p6.8d,2D,5/2,,c31,L6692,
Mg,1,1152.2240,1152.2208,0.0010,3,1.24e+05,B,49346.729,58023.246,3s.4p,1P*,1,3s.6d,1D,2,,T5539,L6692,
Mg,2,1153.4796,1153.483,0.010,3,9.42e+05,B+,105622.34,114289.36,2p6.6p,2P*,1/2,2p6.9s,2S,1/2,,c31,L6692,
Mg,1,1154.0672,1154.061,0.010,4,9.61e+05,C+,49346.729,58009.41,3s.4p,1P*,1,3s.7s,1S,0,,T5539,L6692,
Mg,2,1154.4621,1154.466,0.010,5,1.88e+06,B+,105629.72,114289.36,2p6.6p,2P*,3/2,2p6.9s,2S,1/2,,c31,L6692,
Mg,2,1160.0575,1160.054,0.010,300*,,,103689.86,112307.79,2p6.5f,2F*,5/2,2p6.7g,2G,7/2,,,L6692,
Mg,2,1160.0575,1160.062,0.010,300*,,,103689.92,112307.79,2p6.5f,2F*,7/2,2p6.7g,2G,9/2,,,L6692,
Mg,2,1162.0140,1162.013,0.010,420,,,103705.66,112309.06,2p6.5g,2G,9/2,2p6.7h,2H*,11/2,,,L6692,
Mg,2,1163.0410,1163.039,0.010,3,,,103705.66,112301.47,2p6.5g,2G,9/2,2p6.7f,2F*,7/2,,,L6692,
Mg,2,1175.1346,1175.138,0.010,11,3.97e+05,B+,103689.86,112197.17,2p6.5f,2F*,5/2,2p6.7d,2D,3/2,,c31,L6692,
Mg,2,1175.1590,1175.163,0.010,15,3.76e+05,B+,103689.92,112197.05,2p6.5f,2F*,7/2,2p6.7d,2D,5/2,,c31,L6692,
Mg,1,1182.8171,1182.8185,0.0010,2650,2.22e+07,A,35051.264,43503.333,3s.3p,1P*,1,3s.4s,1S,0,,c45,L6692,
Mg,1,1203.9822,1203.9861,0.0010,120,4.52e+05,B,46403.065,54706.536,3s.3d,1D,2,3s.5p,1P*,1,,T5539,L6692,
Mg,1,1208.3273,1208.3278,0.0010,60,,,46403.065,54676.701,3s.3d,1D,2,3s.4f,3F*,3,,,L6692,
Mg,1,1208.3649,1208.3662,0.0010,5750,1.68e+07,A,46403.065,54676.438,3s.3d,1D,2,3s.4f,1F*,3,,T5539,L6692,
Mg,1,1241.7937,1241.791,0.010,15,3.13e+05,C,47841.119,55891.80,3s.4p,3P*,0,3s.6s,3S,1,,"T6298c72,LS",L6692,
Mg,1,1242.3029,1242.300,0.010,50,9.33e+05,C,47844.414,55891.80,3s.4p,3P*,1,3s.6s,3S,1,,"T6298c72,LS",L6692,
Mg,1,1243.3452,1243.342,0.010,85,1.55e+06,C+,47851.162,55891.80,3s.4p,3P*,2,3s.6s,3S,1,,"T6298c72,LS",L6692,
Mg,2,1253.5413,1253.539,0.010,2,,,108900.02,116875.25,2p6.6d,2D,5/2,2p6.10f,2F*,7/2,,,L6692,
Mg,2,1253.5674,1253.568,0.010,1,,,108900.20,116875.25,2p6.6d,2D,3/2,2p6.10f,2F*,5/2,,,L6692,
Mg,2,1279.224,1279.205,0.010,2*,,,109062.32,116877.54,2p6.6f,2F*,5/2,2p6.10g,2G,7/2,,,L6692,
Mg,2,1279.224,1279.209,0.010,2*,,,109062.35,116877.54,2p6.6f,2F*,7/2,2p6.10g,2G,9/2,,,L6692,
Mg,2,1280.724,1280.717,0.010,2,,,109072.05,116878.04,2p6.6g,2G,9/2,2p6.10h,2H*,11/2,,,L6692,
Mg,2,1281.017,1281.017,0.010,1,,,109073.97,116878.13,2p6.6h,2H*,11/2,2p6.10i,2I,9/2 or 11/2 or 13/2,,,L6692,
Mg,1,1394.978,1394.9725,0.0010,1,3.23e+05,D+,53134.642,60301.283,3s.4d,1D,2,3s.9f,1F*,3,,T6298c72,L6692,
Mg,2,1425.8927,1425.891,0.010,60,1.15e+05,B+,103196.75,110207.99,2p6.6s,2S,1/2,2p6.7p,2P*,3/2,,c31,L6692,
Mg,2,1426.7879,1426.789,0.010,24,1.09e+05,B,103196.75,110203.58,2p6.6s,2S,1/2,2p6.7p,2P*,1/2,,c31,L6692,
Mg,1,1436.0522,1436.0481,0.0010,13,2.91e+04,B,49346.729,56308.381,3s.4p,1P*,1,3s.5d,1D,2,,T5539,L6692,
Mg,2,1439.5802,1439.578,0.010,13,2.22e+06,A,108900.02,115844.60,2p6.6d,2D,5/2,2p6.9f,2F*,7/2,,c31,L6692,
Mg,2,1439.6198,1439.616,0.010,9,2.07e+06,B+,108900.20,115844.60,2p6.6d,2D,3/2,2p6.9f,2F*,5/2,,c31,L6692,
Mg,1,1461.5619,1461.5580,0.0010,290,1.87e+06,B+,49346.729,56186.873,3s.4p,1P*,1,3s.6s,1S,0,,T5539,L6692,
Mg,1,1470.0269,1470.0290,0.0010,1,4.85e+05,B,53134.642,59935.370,3s.4d,1D,2,3s.8f,1F*,3,,T5539,L6692,
Mg,2,1472.7217,1472.723,0.010,350,5.04e+05,B+,103419.70,110207.99,2p6.5d,2D,5/2,2p6.7p,2P*,3/2,,c31,L6692,
Mg,2,1472.7872,1472.788,0.010,38,5.62e+04,B,103420.00,110207.99,2p6.5d,2D,3/2,2p6.7p,2P*,3/2,,c31,L6692,
Mg,2,1473.3663,1473.361,0.010,21*,,,109062.32,115847.67,2p6.6f,2F*,5/2,2p6.9g,2G,7/2,,,L6692,
Mg,2,1473.3663,1473.367,0.010,21*,,,109062.35,115847.67,2p6.6f,2F*,7/2,2p6.9g,2G,9/2,,,L6692,
Mg,2,1473.7420,1473.745,0.010,170,5.52e+05,B+,103420.00,110203.58,2p6.5d,2D,3/2,2p6.7p,2P*,1/2,,c31,L6692,
Mg,2,1475.3408,1475.344,0.010,19,,,109072.05,115848.28,2p6.6g,2G,9/2,2p6.9h,2H*,11/2,,,L6692,
Mg,2,1475.7121,1475.712,0.010,1,,,109073.97,115848.51,2p6.6h,2H*,11/2,2p6.9i,2I,9/2 or 11/2 or 13/2,,,L6692,
Mg,2,1485.0119,1485.010,0.010,1,1.95e+05,B+,109062.32,115794.44,2p6.6f,2F*,5/2,2p6.9d,2D,3/2,,c31,L6692,
Mg,2,1485.0313,1485.028,0.010,2,1.85e+05,B+,109062.35,115794.39,2p6.6f,2F*,7/2,2p6.9d,2D,5/2,,c31,L6692,
Mg,1,1487.7529,1487.7529,0.0010,10500,1.67e+07,B+,47957.045,54676.755,3s.3d,3D,3,3s.4f,3F*,4,,"T6298c72,LS",L6692,
Mg,1,1487.7608,1487.7608,0.0010,7250,1.48e+07,B+,47957.027,54676.701,3s.3d,3D,2,3s.4f,3F*,3,,"T6298c72,LS",L6692,
Mg,1,1487.7781,1487.7781,0.0010,4250,1.40e+07,B+,47957.058,54676.654,3s.3d,3D,1,3s.4f,3F*,2,,"T6298c72,LS",L6692,
Mg,1,1487.8177,1487.8191,0.0010,520,,,47957.027,54676.438,3s.3d,3D,2,3s.4f,1F*,3,,,L6692,
Mg,1,1502.4997,1502.4992,0.0010,38900,1.35e+07,A,41197.403,47851.162,3s.4s,3S,1,3s.4p,3P*,2,,c45,L6692,
Mg,1,1504.0246,1504.0246,0.0010,22400,1.34e+07,A,41197.403,47844.414,3s.4s,3S,1,3s.4p,3P*,1,,c45,L6692,
Mg,1,1504.7714,1504.7705,0.0010,7250,1.34e+07,B+,41197.403,47841.119,3s.4s,3S,1,3s.4p,3P*,0,,c45,L6692,
Mg,2,1506.7699,1506.770,0.010,1,3.13e+05,D,110203.58,116838.48,2p6.7p,2P*,1/2,2p6.10d,2D,3/2,,"c59,LS",L6692,
Mg,2,1507.7794,1507.779,0.010,2,3.75e+05,D,110207.99,116838.45,2p6.7p,2P*,3/2,2p6.10d,2D,5/2,,"c59,LS",L6692,
Mg,1,1513.5306,1513.5373,0.0010,3,1.28e+05,D,51872.526,58477.760,3s.5s,3S,1,3s.7p,3P*,2,,"T6298c72,LS",L6692,
Mg,1,1513.7027,1513.7069,0.0010,2,1.28e+05,D,51872.526,58477.020,3s.5s,3S,1,3s.7p,3P*,1,,"T6298c72,LS",L6692,
Mg,1,1513.7850,1513.7827,0.0010,1,1.27e+05,E,51872.526,58476.689,3s.5s,3S,1,3s.7p,3P*,0,,"T6298c72,LS",L6692,
Mg,2,1520.5359,1520.536,0.010,260,2.22e+06,B+,105622.34,112197.17,2p6.6p,2P*,1/2,2p6.7d,2D,3/2,,c31,L6692,
Mg,2,1522.2441,1522.245,0.010,50,4.40e+05,B+,105629.72,112197.17,2p6.6p,2P*,3/2,2p6.7d,2D,3/2,,c31,L6692,
Mg,2,1522.2714,1522.273,0.010,470,2.64e+06,A,105629.72,112197.05,2p6.6p,2P*,3/2,2p6.7d,2D,5/2,,c31,L6692,
Mg,2,1536.4190,1536.420,0.010,310,1.55e+06,B+,105622.34,112129.20,2p6.6p,2P*,1/2,2p6.8s,2S,1/2,,c31,L6692,
Mg,2,1538.1631,1538.164,0.010,650,3.10e+06,B+,105629.72,112129.20,2p6.6p,2P*,3/2,2p6.8s,2S,1/2,,c31,L6692,
Mg,1,1569.3311,1569.3360,0.0010,50,2.88e+05,C,54192.256,60562.637,3s.4d,3D,3,3s.10f,3F*,4,,"T6298c72,LS",L4832,
Mg,1,1574.0706,1574.0716,0.0010,12900,5.51e+06,B,47841.119,54192.335,3s.4p,3P*,0,3s.4d,3D,1,,"T6298c72,LS",L6692,
Mg,1,1574.8988,1574.8988,0.0010,3250,7.42e+06,B+,47844.414,54192.294,3s.4p,3P*,1,3s.4d,3D,2,,"T6298c72,LS",L6692,
Mg,1,1576.5839,1576.5842,0.0010,5750,9.87e+06,B+,47851.162,54192.256,3s.4p,3P*,2,3s.4d,3D,3,,"T6298c72,LS",L6692,
Mg,1,1587.9564,1587.9567,0.0010,140,2.98e+05,C+,47957.045,54252.726,3s.3d,3D,3,3s.5p,3P*,2,,"T6298c72,LS",L6692,
Mg,1,1588.6188,1588.6183,0.0010,70,2.65e+05,C,47957.027,54250.086,3s.3d,3D,2,3s.5p,3P*,1,,"T6298c72,LS",L6692,
Mg,1,1588.9521,1588.9485,0.0010,30,3.54e+05,C,47957.058,54248.809,3s.3d,3D,1,3s.5p,3P*,0,,"T6298c72,LS",L6692,
Mg,1,1591.2830,1591.259,0.010,45,1.99e+05,D+,54252.726,60535.34,3s.5p,3P*,2,3s.10d,3D,3,,"T6298c72,LS",L4832,
Mg,1,1594.8379,1594.833,0.010,2,8.74e+04,C+,53134.642,59403.18,3s.4d,1D,2,3s.8p,1P*,1,,T5539,L6692,
Mg,1,1595.445,1595.4477,0.0010,5,6.55e+05,B,53134.642,59400.763,3s.4d,1D,2,3s.7f,1F*,3,,T5539,L6692,
Mg,1,1659.5583,1659.567,0.010,4,6.54e+04,C,52556.206,58580.23,3s.5s,1S,0,3s.7p,1P*,1,,T5539,L6692,
Mg,1,1662.1191,1662.1188,0.0010,1,1.55e+05,D,54248.809,60263.583,3s.5p,3P*,0,3s.9d,3D,1,,"T6298c72,LS",L4832,
Mg,1,1662.4881,1662.4718,0.0010,4,2.10e+05,D+,54250.086,60263.583,3s.5p,3P*,1,3s.9d,3D,2,,"T6298c72,LS",L4832,
Mg,1,1663.2230,1663.2020,0.0010,7,2.79e+05,D+,54252.726,60263.583,3s.5p,3P*,2,3s.9d,3D,3,,"T6298c72,LS",L4832,
Mg,2,1666.5746,1666.573,0.010,5,1.30e+05,B+,108900.02,114898.72,2p6.6d,2D,5/2,2p6.9p,2P*,3/2,,c31,L6692,
Mg,2,1667.1610,1667.159,0.010,3,1.42e+05,B+,108900.20,114896.79,2p6.6d,2D,3/2,2p6.9p,2P*,1/2,,c31,L6692,
Mg,2,1676.0306,1676.022,0.010,3700,1.75e+07,A+,97455.12,103420.00,2p6.5p,2P*,1/2,2p6.5d,2D,3/2,,"c31,T6870",L6692,
Mg,2,1679.9157,1679.908,0.010,750,3.49e+06,A,97468.92,103420.00,2p6.5p,2P*,3/2,2p6.5d,2D,3/2,,"c31,T6870",L6692,
Mg,2,1680.0010,1679.993,0.010,6750,2.09e+07,A+,97468.92,103419.70,2p6.5p,2P*,3/2,2p6.5d,2D,5/2,,"c31,T6870",L6692,
Mg,1,1710.8631,1710.8663,0.0010,100000,8.81e+06,A,43503.333,49346.729,3s.4s,1S,0,3s.4p,1P*,1,,c45,L6692,
Mg,1,1740.7536,1740.7402,0.0010,2*,5.84e+05,C,54192.256,59935.370,3s.4d,3D,3,3s.8f,3F*,4,,"T6298c72,LS",L6692,
Mg,1,1740.7536,1740.7518,0.0010,2*,5.19e+05,C,54192.294,59935.370,3s.4d,3D,2,3s.8f,3F*,3,,"T6298c72,LS",L6692,
Mg,1,1740.7536,1740.7642,0.0010,2*,4.91e+05,C,54192.335,59935.370,3s.4d,3D,1,3s.8f,3F*,2,,"T6298c72,LS",L6692,
Mg,2,1741.1968,1741.190,0.010,700,8.53e+06,A,97455.12,103196.75,2p6.5p,2P*,1/2,2p6.6s,2S,1/2,,c31,L6692,
Mg,2,1745.3904,1745.385,0.010,1380,1.71e+07,A,97468.92,103196.75,2p6.5p,2P*,3/2,2p6.6s,2S,1/2,,c31,L6692,
Mg,2,1771.7265,1771.733,0.010,5000*,1.18e+07,A,103419.70,109062.35,2p6.5d,2D,5/2,2p6.6f,2F*,7/2,,c31,L6692,
Mg,2,1771.7265,1771.743,0.010,5000*,7.84e+05,A,103419.70,109062.32,2p6.5d,2D,5/2,2p6.6f,2F*,5/2,,c31,L6692,
Mg,2,1771.8314,1771.837,0.010,3550,1.09e+07,A,103420.00,109062.32,2p6.5d,2D,3/2,2p6.6f,2F*,5/2,,c31,L6692,
Mg,1,1775.373,1775.3687,0.0010,1,3.05e+05,D+,54250.086,59881.181,3s.5p,3P*,1,3s.8d,3D,2,,"T6298c72,LS",L6692,
Mg,1,1776.206,1776.2055,0.0010,1,4.06e+05,C,54252.726,59881.168,3s.5p,3P*,2,3s.8d,3D,3,,"T6298c72,LS",L6692,
Mg,2,1788.145,1788.15,0.10,5,6.60e+05,B+,110203.58,115794.44,2p6.7p,2P*,1/2,2p6.9d,2D,3/2,,c31,L6692,
Mg,2,1789.572,1789.57,0.10,8,7.87e+05,B+,110207.99,115794.39,2p6.7p,2P*,3/2,2p6.9d,2D,5/2,,c31,L6692,
Mg,2,1797.605,1797.61,0.10,3,5.37e+05,B+,110203.58,115764.99,2p6.7p,2P*,1/2,2p6.10s,2S,1/2,,c31,L6692,
Mg,2,1799.028,1799.04,0.10,6,1.07e+06,B+,110207.99,115764.99,2p6.7p,2P*,3/2,2p6.10s,2S,1/2,,c31,L6692,
Mg,2,1816.515,1816.52,0.10,65,2.82e+06,A,108900.02,114403.55,2p6.6d,2D,5/2,2p6.8f,2F*,7/2,,c31,L6692,
Mg,2,1816.581,1816.58,0.10,60,2.63e+06,A,108900.20,114403.55,2p6.6d,2D,3/2,2p6.8f,2F*,5/2,,c31,L6692,
Mg,1,1835.837,1835.85,0.10,6,1.35e+05,C+,53134.642,58580.23,3s.4d,1D,2,3s.7p,1P*,1,,T5539,L6692,
Mg,1,1837.435,1837.435,0.010,5*,,,53134.642,58575.527,3s.4d,1D,2,3s.6f,3F*,3,,,L6692,
Mg,1,1837.435,1837.435,0.010,5*,,,53134.642,58575.527,3s.4d,1D,2,3s.6f,3F*,2,,,L6692,
Mg,1,1837.453,1837.451,0.010,1,8.89e+05,B+,53134.642,58575.477,3s.4d,1D,2,3s.6f,1F*,3,,T5539,L6692,
Mg,2,1857.485,1857.47,0.10,10000*,,,103689.86,109072.05,2p6.5f,2F*,5/2,2p6.6g,2G,7/2,,,L6692,
Mg,2,1857.485,1857.49,0.10,10000*,,,103689.92,109072.05,2p6.5f,2F*,7/2,2p6.6g,2G,9/2,,,L6692,
Mg,2,1862.274,1862.28,0.10,24500,,,103705.66,109073.97,2p6.5g,2G,9/2,2p6.6h,2H*,11/2,,,L6692,
Mg,2,1866.322,1866.31,0.10,130*,,,103705.66,109062.35,2p6.5g,2G,9/2,2p6.6f,2F*,7/2,,,L6692,
Mg,2,1866.322,1866.33,0.10,130*,,,103705.66,109062.32,2p6.5g,2G,7/2,2p6.6f,2F*,5/2,,,L6692,
Mg,2,1870.208,1870.20,0.10,140*,,,109062.32,114407.88,2p6.6f,2F*,5/2,2p6.8g,2G,7/2,,,L6692,
Mg,2,1870.208,1870.21,0.10,140*,,,109062.35,114407.88,2p6.6f,2F*,7/2,2p6.8g,2G,9/2,,,L6692,
Mg,2,1873.301,1873.31,0.10,180,,,109072.05,114408.74,2p6.6g,2G,9/2,2p6.8h,2H*,11/2,,,L6692,
Mg,2,1873.886,1873.89,0.10,210,,,109073.97,114409.02,2p6.6h,2H*,11/2,2p6.8i,2I,9/2 or 11/2 or 13/2,,,L6692,
Mg,2,1874.288,1874.29,0.10,1,,,109073.97,114407.88,2p6.6h,2H*,11/2,2p6.8g,2G,9/2,,,L6692,
Mg,2,1875.128,1875.13,0.10,5,,,109072.05,114403.55,2p6.6g,2G,9/2,2p6.8f,2F*,7/2,,,L6692,
Mg,1,1895.42,1895.42,0.10,1,4.42e+05,C,54676.438,59950.87,3s.4f,1F*,3,3s.8g,1G,4,,T6298c72,L6692,
Mg,1,1895.52,1895.54,0.10,2,4.42e+05,C,54676.755,59950.87,3s.4f,3F*,4,3s.8g,3G,5,,"T6298c72,LS",L6692,
Mg,2,1896.855,1896.86,0.10,8,2.78e+05,B+,109062.32,114332.74,2p6.6f,2F*,5/2,2p6.8d,2D,3/2,,c31,L6692,
Mg,2,1896.896,1896.90,0.10,10,2.64e+05,B+,109062.35,114332.68,2p6.6f,2F*,7/2,2p6.8d,2D,5/2,,c31,L6692,
Mg,2,1918.729,1918.74,0.10,230,7.96e+05,A,103689.86,108900.20,2p6.5f,2F*,5/2,2p6.6d,2D,3/2,,c31,L6692,
Mg,2,1918.80,1918.80,0.10,32,3.77e+04,A,103689.86,108900.02,2p6.5f,2F*,5/2,2p6.6d,2D,5/2,,c31,L6692,
Mg,2,1918.818,1918.83,0.10,350,7.54e+05,A,103689.92,108900.02,2p6.5f,2F*,7/2,2p6.6d,2D,5/2,,c31,L6692,
Mg,1,1919.412,1919.412,0.010,9,8.97e+05,C+,54192.256,59400.763,3s.4d,3D,3,3s.7f,3F*,4,,"T6298c72,LS",L6692,
Mg,1,1919.436,1919.426,0.010,7,7.96e+05,C,54192.294,59400.763,3s.4d,3D,2,3s.7f,3F*,3,,"T6298c72,LS",L6692,
Mg,1,1919.448,1919.441,0.010,5,7.52e+05,C,54192.335,59400.763,3s.4d,3D,1,3s.7f,3F*,2,,"T6298c72,LS",L6692,
Mg,1,1942.526,1942.538,0.010,35,3.55e+05,C+,51872.526,57019.025,3s.5s,3S,1,3s.6p,3P*,2,,"T6298c72,LS",L6692,
Mg,1,1943.023,1943.029,0.010,20,3.55e+05,C+,51872.526,57017.724,3s.5s,3S,1,3s.6p,3P*,1,,"T6298c72,LS",L6692,
Mg,1,1943.265,1943.273,0.010,7,3.54e+05,C,51872.526,57017.078,3s.5s,3S,1,3s.6p,3P*,0,,"T6298c72,LS",L6692,
Mg,1,1971.849,1971.854,0.010,1,3.47e+05,D+,54248.809,59318.793,3s.5p,3P*,0,3s.7d,3D,1,,"T6298c72,LS",L6692,
Mg,1,1972.354,1972.358,0.010,3,4.69e+05,C,54250.086,59318.775,3s.5p,3P*,1,3s.7d,3D,2,,"T6298c72,LS",L6692,
Mg,1,1973.387,1973.390,0.010,5,6.24e+05,C,54252.726,59318.764,3s.5p,3P*,2,3s.7d,3D,3,,"T6298c72,LS",L6692,
element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Mg,1,2106.551,2106.550,0.010,5,7.68e+05,C+,54676.438,59423.537,3s.4f,1F*,3,3s.7g,1G,4,,T6298c72,L6692,
Mg,1,2106.65,2106.646,0.010,6,7.05e+05,C+,54676.654,59423.537,3s.4f,3F*,2,3s.7g,3G,3,,"T6298c72,LS",L6692,
Mg,1,2106.664,2106.666,0.010,6,7.19e+05,C+,54676.701,59423.537,3s.4f,3F*,3,3s.7g,3G,4,,"T6298c72,LS",L6692,
Mg,1,2106.684,2106.690,0.010,6,7.67e+05,C+,54676.755,59423.537,3s.4f,3F*,4,3s.7g,3G,5,,"T6298c72,LS",L6692,
Mg,1,2121.393,2121.372,0.010,40d,4.55e+04,D,54248.809,58962.739,3s.5p,3P*,0,3s.8s,3S,1,,"T6298c72,LS",L4832,
Mg,1,2121.952,2121.947,0.010,1,1.36e+05,D+,54250.086,58962.739,3s.5p,3P*,1,3s.8s,3S,1,,"T6298c72,LS",L6692,
Mg,1,2123.141,2123.136,0.010,2,2.27e+05,D+,54252.726,58962.739,3s.5p,3P*,2,3s.8s,3S,1,,"T6298c72,LS",L6692,
Mg,2,2137.475,2137.48,0.10,3150,8.88e+06,A,92790.51,97468.92,2p6.5s,2S,1/2,2p6.5p,2P*,3/2,,c31,L6692,
Mg,2,2143.796,2143.80,0.10,1500,8.80e+06,A+,92790.51,97455.12,2p6.5s,2S,1/2,2p6.5p,2P*,1/2,,"c31,T6870",L6692,
Mg,1,2146.472,2146.482,0.010,45,2.32e+05,B+,52556.206,57214.992,3s.5s,1S,0,3s.6p,1P*,1,,T5539,L6692,
Mg,2,2185.29,2185.28,0.10,3,,,112301.47,116877.54,2p6.7f,2F*,7/2,2p6.10g,2G,9/2,,,L6692,
Mg,2,2188.10,2188.06,0.10,2,,,112307.79,116878.04,2p6.7g,2G,9/2,2p6.10h,2H*,11/2,,,L6692,
Mg,1,2281.397,2281.401,0.010,45,1.49e+06,B+,54192.256,58575.527,3s.4d,3D,3,3s.6f,3F*,4,,"T6298c72,LS",L6692,
Mg,1,2281.425,2281.421,0.010,30*,1.32e+06,B+,54192.294,58575.527,3s.4d,3D,2,3s.6f,3F*,3,,"T6298c72,LS",L6692,
Mg,1,2281.425,2281.427,0.010,30*,,,54192.256,58575.477,3s.4d,3D,3,3s.6f,1F*,3,,,L6692,
Mg,1,2281.449,2281.442,0.010,25*,1.25e+06,B,54192.335,58575.527,3s.4d,3D,1,3s.6f,3F*,2,,"T6298c72,LS",L6692,
Mg,1,2281.449,2281.447,0.010,25*,,,54192.294,58575.477,3s.4d,3D,2,3s.6f,1F*,3,,,L6692,
Mg,1,2291.170,2291.171,0.010,2,6.01e+04,D+,54676.438,59041.019,3s.4f,1F*,3,3s.7d,1D,2,,T6298c72,L6692,
Mg,1,2300.461,2300.446,0.010,3,3.44e+05,C+,54706.536,59053.52,3s.5p,1P*,1,3s.8s,1S,0,,T5539,L6692,
